info,img,link,classification
"
Há dois anos, quando o Ministério da Saúde tentou obrigar os imigrantes venezuelanos a se vacinarem contra o sarampo, para entrarem no Brasil pela fronteira em Roraima, ocorreu aquela gritaria de Psol e companhia, e o STF impediu alegando que é inconstitucional obrigar alguém a tomar vacina

",,https://www.aosfatos.org/noticias/stf-nao-decidiu-em-2018-que-vacinacao-obrigatoria-seria-inconstitucional/,FALSO
"
Tiffany Dover, enfermeira que passou mal ao tomar a vacina ao vivo nos EUA, veio a óbito.
",,https://www.aosfatos.org/noticias/e-falso-que-enfermeira-americana-morreu-apos-tomar-vacina-contra-covid-19/,FALSO
"
Vejam o que Sérgio Reis escreveu hoje no Jornal Diário de São Paulo. (...) Eu peço perdão ao Brasil pela porcaria que fiz. Deveria ter ficado em casa quieto. (...)
",https://lh4.googleusercontent.com/pbdVsqgcvA16UXwvkg8jW7H8DmBbIXESQExT9Y7JtBZnu27B4N7OB1tNXx2saUWxBRc4eVvyFSpQrGs5duFQeklTdd4_I-jN0cMm0-p-PlfJ4oh7CfQH852HbL4CEu5yqyd1EqyB,https://www.aosfatos.org/noticias/e-falso-que-o-cantor-sergio-reis-escreveu-carta-jornal-em-que-pede-perdao-ao-brasil/,FALSO
"
Testes mostraram que vacina chinesa causa 10 tipos de câncer e pensamentos suicidas.
",,https://www.aosfatos.org/noticias/nao-e-verdade-que-coronavac-cause-cancer-ou-pensamentos-suicidas/,FALSO
"
A Vacina da Pfizer utiliza a tecnologia de RNA Mensageiro - algo NUNCA utilizado em massa em população de país algum. Até aqui, ocorreram 6 mortes com a vacina, mas ‘as pessoas não precisam se preocupar, tá tudo certo, viu?’. Que alívio, hein… #SQN
",,https://www.aosfatos.org/noticias/e-falso-que-vacina-da-pfizer-causou-morte-de-seis-voluntarios/,FALSO
"
O diretor do Butantã é irmão de Bruno Covas, que é capacho de João Doria, que é o vendedor da vacina.
",https://lh6.googleusercontent.com/sDVWY_cKAb6g7QFBGC-PR40IJ21oGC4yrumL-kFCNRtRBSdy6ftP9zJmDLFmVTJDgLk8yTq3qj0wH2Rfd6oBR5jL8Crtx5ACTDaAbUyB0KAzoLLsG-10NIgg9NDmXNY8Peji2eNE,https://www.aosfatos.org/noticias/bruno-covas-nao-e-irmao-de-dimas-covas-diretor-do-instituto-butantan/,FALSO
"
FDA alertou para risco de infarto por vacina.
O FDA (Food and Drug Administration) órgão americano equivalente à Anvisa, alertou em 22 de outubro para possíveis efeitos colaterais que vacinas contra o vírus chinês poderiam causar. Entre eles, está o “Infarto agudo do miocárdio”.
",,https://www.aosfatos.org/noticias/e-falso-que-fda-alertou-que-vacinas-contra-covid-19-podem-causar-infarto/,FALSO
"
Anvisa testemunhou atletas do São Paulo Futebol Clube recebendo aplicação de vacina SINOVAC no CT do clube no dia 10 de novembro. A aplicação ilegal da vacina, que não tem aprovação da Anvisa, teria sido facilitada em um acordo de João Doria com o presidente da CBF Rogério.
",,https://www.aosfatos.org/noticias/anvisa-nao-flagrou-vacinacao-ilegal-da-coronavac-em-jogadores-do-sao-paulo-fc/,FALSO
"
A primeira mulher a receber a vacina corona ontem (8 de dezembro de 2020) também foi filmada recebendo uma injeção em 22 de outubro de 2020. A mesma roupa, mesma enfermeira, mesma sala, mesma cadeira e mesmo ângulo de câmera.
",https://static.aosfatos.org/media/cke_uploads/2020/12/11/falso-registro-da-primeira-vacinacao-foi-feito-em-outubro.jpg,https://www.aosfatos.org/noticias/e-falso-que-registro-da-primeira-pessoa-receber-vacina-da-pfizer-foi-feito-em-outubro/,FALSO
"
Doria DENUNCIADO pelo Washington Post por receber PROPINA da Sinovac.
",https://static.aosfatos.org/media/cke_uploads/2020/12/10/doria-recebeu-propina-da-sinovac.jpg,https://www.aosfatos.org/noticias/e-falso-que-washington-post-acusou-joao-doria-de-receber-propina-da-sinovac/,FALSO
"
Ontem na 25 de março! 🙄
",https://lh6.googleusercontent.com/KqhArje_NNCfO-fjh9-Wsfi4gA-MyU3zsD-p1RgP6nhaQTztrdRXQq1Ry_O5EZH4d_IMu3Xn4M0EGaVAASIDWu-aXOkZN7cK42iHIDqUUQ0KCKcjTbWf6c2tYq3JyeuJ6jLmDACs,https://www.aosfatos.org/noticias/foto-antiga-da-rua-25-de-marco-cheia-circula-em-posts-como-se-fosse-recente/,DISTORCIDO
"
No interior de São Paulo, tem uma cidade, Porto Feliz, o prefeito é um médico que não fez lockdown, administrou hidroxicloroquina preventivamente, não teve mortes por Covid, e foi reeleito com 92%, a imprensa não vai divulgar.
",,https://www.aosfatos.org/noticias/e-falso-que-porto-feliz-nao-registra-mortes-por-covid-19/,FALSO
"
Isso [vacina de RNA] mudará fundamentalmente o DNA das pessoas.
",,https://www.aosfatos.org/noticias/vacinas-de-rna-contra-covid-19-nao-sao-capazes-de-alterar-o-dna/,falso
"
Mais de 80% do álcool em gel do país não combate Covid-19, diz estudo da UFPR
",,https://www.aosfatos.org/noticias/e-falso-que-estudo-indicou-que-80-do-alcool-em-gel-vendido-no-brasil-nao-age-contra-o-coronavirus/,FALSO
"
Morre Policial Militar baleado durante assalto em Criciúma; “Sofreu muito antes de partir”
",,https://www.aosfatos.org/noticias/e-falso-que-policial-morreu-horas-depois-de-ser-baleado-durante-assalto-em-criciuma/,FALSO
"
O Pedágio voltará a ser cobrado, acabou de falar na Globo... isso é só o começo. NÃO reclame apenas Pague.
",https://lh5.googleusercontent.com/8OOJjEC4z8r1ZBFukMBhvrAfM9EO0g78S89TgL_xo5Sjk8Dm1ZLU6UL4Tw_rReF6KM_D4q8jawOzAlJzGsGwWX_hKdzDqadIjacqkJX54rq6OVqPJY6rcMCTTRnUSrt5ezP-4lU2,https://www.aosfatos.org/noticias/postagens-distorcem-fala-de-paes-sobre-cobranca-de-pedagio-na-linha-amarela/,DISTORCIDO
"
Vitória de Trump!! Pensilvânia confirma a fraude eleitoral. Senadores da Pensilvânia acabam de declarar que houve sim fraude eleitoral no estado e determinaram que essa eleição foi corrompida.
",,https://www.aosfatos.org/noticias/senado-da-pensilvania-nao-confirmou-fraude-na-eleicao-presidencial-dos-eua/,FALSO
"
O Estado da Pensilvânia oficialmente confirmou FRAUDE nas eleições
",,https://www.aosfatos.org/noticias/e-falso-que-pensilvania-tenha-confirmado-fraude-nas-eleicoes-presidenciais-dos-eua/,FALSO
"
Após derrota por Bruno Covas, Boulos promete deixar o país: “não aguento mais”
",https://lh6.googleusercontent.com/DV9fUOge_q-xHlUWBQ9JOOD8man_FNZjw2QfO-IKT8O9_VqzTn3esrvou43c-erSK599PnnGpW5B6TLSHKAyrOZOxG10cHigi451tHhcI11LfGRsfm8S4v0sA_qbVOc3wF6R8BJ_,https://www.aosfatos.org/noticias/e-falso-que-boulos-prometeu-sair-do-brasil-apos-perder-eleicao-em-sao-paulo/,FALSO
"
Polícia Civil PC - AM acaba de realizar a prisão em flagrante de cabos eleitorais do candidato David Almeida com uma quantia de 46 mil reais fazendo compra de votos no bairro Jorge Teixeira.
",https://lh5.googleusercontent.com/jV_p56zHylz0ArYBYnXCmVmfGxtOl0RZxqc8QPeZoXmPgDFLIloGZ6GO6Xj-69xbBWycOW-eh1GQbYaMuV9DZh6Nwep1txRX0hZw-uSb_NcvHRQiedFmAd8iz5nC6t4gqvpMmFjy,https://www.aosfatos.org/noticias/foto-de-prisao-no-ceara-e-usada-em-montagem-contra-candidato-no-amazonas/,FALSO
"
Jogo virou dando: 55% Crivella. 45% EDUARDO. IBOPE SE CALOU !!!!!!!!
",,https://www.aosfatos.org/noticias/e-falso-que-crivella-lidere-intencoes-de-voto-na-vespera-do-2-turno-no-rio/,FALSO
"
O SuperComputador do TSE que apurou as eleições não é um super computador...físico...É UM SERVIÇO DE NUVEM TERCEIRIZADO...ou seja: O TSE NÃO TEM CONTROLE ALGUM SOBRE O QUE É..NEM COMO FUNCIONA...QUEM CONTROLA ELE É UMA EMPRESA ESTRANGEIRA ORACLE…e mais...FOI CONTRATADA SEM LICITAÇÃO!!!!
",,https://www.aosfatos.org/noticias/e-falso-que-tse-nao-controle-supercomputador-responsavel-por-somar-votos/,FALSO
"
“Enquanto não elegerem outro presidente no Brasil não me apresentem para esse tal de Bolsonaro” - Joe Biden.
",,https://www.aosfatos.org/noticias/e-falso-que-biden-disse-que-nao-quer-ser-apresentado-bolsonaro/,FALSO
"
Carrefour da zona norte de Porto Alegre decide fechar as portas e demitir todos os funcionários (...).
",https://lh3.googleusercontent.com/eVP2TEldJU24ODTlY9N7cmH6fQ814JFm3euyu4a1pdtksCV2djcmkv-5Cn1XzsuWdqWJ_vWoelBFHHDsPY9UB2eSQnxUBLmJM7bt2ARtd7r-f0RZ835kkK-Hb2Hm9U8MHBrhfx_r,https://www.aosfatos.org/noticias/e-falso-que-loja-do-carrefour-em-porto-alegre-fechou-e-funcionarios-foram-demitidos/,FALSO
"
Restam pouco mais de 50 dias para acabar o ano de 2020, até o presente momento, foram registrados em todo o Brasil, somando todas as causas morte, um total de 1.187.480 óbitos. O ano de 2019, de janeiro a dezembro, o registro total foi de 1.252.808 óbitos. Portanto, falta um total de 63.328 óbitos, até dezembro, para igualarmos 2019. O que nos faz concluir que os números totais estão dentro de sua normalidade, seguindo conforme as leis naturais da vida. PESQUISEM.
",,https://www.aosfatos.org/noticias/dados-de-cartorios-nao-indicam-que-mortes-em-2020-estao-na-media-de-anos-anteriores/,FALSO
"
ELES CONSEGUIRAM COM O AVAL DAS URNAS FRAUDULENTAS!!!! VOCÊS ESQUECERAM QUE O PALOCCI FALOU???? ELES DECIDEM ATRAVÉS DAS URNAS FRAUDADAS, QUEM VAI GANHAR.... SIMPLES ASSIM!!!!! MAS PARECE QUE O POVO JÁ SE ESQUECEU DA DELAÇÃO DO PALOCCI!!! ELEIÇÃO NO BRASIL SÓ. MANIPULAÇÃO!!! POR ISSO NÃO QUEREM VOTO IMPRESSO!!!, PARA PODEREM ROUBAR A VONTADE!!!!
CULPA DO POVO QUE NÃO VAI ÀS RUAS EXIGIR VOTO IMPRESSO!!!
OU ALGUÉM CONFIA NESTE STE (sic) DO BARROSO E TODOS OS URUBUS DO STF???
",,https://www.aosfatos.org/noticias/palocci-nao-disse-ser-possivel-fraudar-urna-eletronica/,FALSO
"
“São Paulo é tudo igual, cara, tudo igual. Tudo a mesma composição”
",,https://www.aosfatos.org/noticias/e-falso-que-todas-zonas-eleitorais-de-sao-paulo-tiveram-o-mesmo-resultado/,FALSO
"
A candidata a vereadora Rose Ribeiro afirma ter 1111 às 17:39 e após o apagão caiu para 58. Alguém pode me dar uma explicação plausível para isso que aconteceu em Palmas?
",https://lh3.googleusercontent.com/Ln44D0JjHEac9iJUzpb2635kT96mV8kBX1Wech88MTLJ9cWQ-oq0V4FfHAEqvdPpi4hajXFWp0E1yQsLSLZ9DCCct5iH1dOHdTVAHhjMwoSZ3TSLoT40KVvHpETKQ7XtvnjWndZC,https://www.aosfatos.org/noticias/candidata-vereadora-em-palmas-nao-perdeu-votos-durante-apuracao-imagem-foi-editada/,FALSO
"
TRUMP ALEGA QUE EMPRESA RESPONSÁVEL PELO SISTEMA ELETRÔNICO DE VOTAÇÃO EXCLUIU 2,7 MILHÕES DE VOTOS DELE. “Análise de dados encontra 221 mil votos na Pensilvânia mudados de Trump para Biden. 941 mil votos de Trump excluídos. Os estados que usam sistema de votação Dominion mudaram 435 mil votos de Trump para Biden”.
",,https://www.aosfatos.org/noticias/nao-ha-evidencias-de-que-27-milhoes-de-votos-em-trump-foram-excluidos-por-software/,FALSO
"
[Chefe de gabinete de Martha Rocha] foi preso na sala dela com uma mala cheia de dólares - Vídeo impulsionado no Facebook pela campanha de Eduardo Paes
",,https://www.aosfatos.org/noticias/na-vespera-do-1-turno-paes-crivella-e-martha-rocha-patrocinam-conteudos-falsos-ou-imprecisos/,FALSO
"
REGRA PARA AS ELEIÇÕES 2020 (...).
Não esqueça de levar:
MÁSCARA (uso obrigatório)
CANETA (caneta para assinatura não poderá ser compartilhada. Sem caneta não poderá votar)
IDENTIDADE
TÍTULO DE ELEITOR
",,https://www.aosfatos.org/noticias/e-falso-que-eleitor-que-nao-levar-caneta-nao-podera-votar/,FALSO
"
Eleições 2020: quem tiver sido diagnosticado com covid-19 a partir de 1º de novembro não poderá votar. Determinação faz parte do Plano de Segurança Sanitária do TSE para evitar propagação do vírus no dia da votação. Quem for infectado pelo novo coronavírus a partir de agora não poderá votar nas eleições municipais de 2020. (...)
",,https://www.aosfatos.org/noticias/tse-nao-impede-votacao-de-diagnosticados-com-covid-19-apenas-orienta-o-nao-comparecimento/,FALSO
"
SUPREMA CORTE DOS EUA CONVOCA A GUARDA NACIONAL EM 12 ESTADOS E COMEÇA A EFETUAR prisões de mesários, funcionários de correios e contadores de votos. EIS AÍ UM PAÍS QUE SE RESPEITA.
",,https://www.aosfatos.org/noticias/suprema-corte-americana-nao-convocou-guarda-nacional-para-prender-funcionarios-da-eleicao/,FALSO
"
No Peru vacinação contra a covid19, começou a ser obrigatória e quem se recusar a tomar será preso veja a imagens abaixo já começou.
",https://static.aosfatos.org/media/cke_uploads/2020/11/10/vacinacao-compulsoria-no-peru.jpg,https://www.aosfatos.org/noticias/fotos-nao-mostram-vacinacao-obrigatoria-contra-covid-19-no-peru/,FALSO
"
Fraudes na eleição dos EUA com 21 mil mortos que foram usados para votar na Pensilvânia.
",,https://www.aosfatos.org/noticias/denuncia-sobre-21-mil-mortos-em-cadastro-de-eleitores-da-pensilvania-nao-prova-fraude-na-votacao-nos-eua/,FALSO
"
""Fuck Trump"" diz o cara lixo comunista vagabundo terrorista que queima uma sacola cheia de votos para o Trump. Quantos outros casos deste podem ter acontecido?
",https://lh3.googleusercontent.com/7H1TPkY6BQZu9Efl5hC_vwqCaD4f0l4XtGCnZllY1oAxVLP3tVjprsfEqpHvn-MoUlf8LYQi2nr-LTqbI5H8lMdS9jXdlvfLuAyAGSKtuPI3lzT_1FfJhVlyILym8rjl_ZVDDaUC,https://www.aosfatos.org/noticias/e-falso-que-cedulas-utilizadas-em-eleicoes-dos-estados-unidos-foram-queimadas/,FALSO
"
Uma marca de água secreta foi inserida em todos os cartões de eleitor mas os democratas não sabiam disso e ilegalmente introduziram cartões de eleitor falsos.
",,https://www.aosfatos.org/noticias/e-falso-que-marcas-dagua-nas-cedulas-de-votacao-evidenciaram-fraude-eleitoral-nos-eua/,FALSO
"
O desespero da imprensa americana é tão grande que o gráfico de 51.3% de Trump é menor que os 47.8% do esquerdopata Biden!!! Ou estou vendo errado?
",https://static.aosfatos.org/media/cke_uploads/2020/11/06/chamada-site-2020.png,https://www.aosfatos.org/noticias/grafico-distorcido-sobre-resultados-eleitorais-na-florida-nao-foi-veiculado-por-tv-americana/,FALSO
"
Mais cédulas de votos de militares, TODAS PARA Trump, encontradas no lixo na Pensilvânia.
",https://lh5.googleusercontent.com/RBPnknpTWSDNWg3A6sV9isEVKyPLqn6Ne99jDf1pf5UOOvXiXWnMlVGSKti9qLh72guPmy5iTXQct548GLxL5XeUB4kkRV5VITf-awW_y8qAJ58xEqYIe7wm8EOo6y1fMoxBRTKO,https://www.aosfatos.org/noticias/foto-nao-mostra-votos-para-trump-encontrados-no-lixo-na-pensilvania-registro-e-de-2018/,FALSO
"
Uma palhinha do que está acontecendo: Em Detroit foi aberto um processo eleitoral.
• 4.788 registros duplicados;
• 32.519 votos a mais do que votantes;
• 2.503 pessoas mortas registradas;
• Um votante nascido em 1823.
",,https://www.aosfatos.org/noticias/denuncia-de-irregularidades-em-cadastro-de-eleitores-em-detroit-e-de-2019-e-nao-cita-fraude/,FALSO
"
ELEIÇÕES USA.
FRAUDE ESCANCARADA!!
RECONTAGEM DE VOTOS EM MICHIGAN E WISCONSIN !!
VÁRIOS MORTOS VOTANDO NO BIDEN, PROMOVIDOS PELA EXTREMA ESQUERDA PODRE DE LÁ !!
A ESQUERDA É SUJA EM TODOS OS PAÍSES !
Cédulas com votos para o Trump, iam ser queimadas por democratas, em Michigan. FBI foi acionado impedindo e prendeu 8 pessoas.
",https://static.aosfatos.org/media/cke_uploads/2020/11/05/05-11-2020_fraude-eleicoes-eua-fbi.jpg,https://www.aosfatos.org/noticias/foto-em-que-agentes-do-fbi-carregam-caixas-com-documentos-e-de-2019-nao-atual/,FALSO
"
Arizona-EUA. Votos pró-Trump achados enterrados.
",https://static.aosfatos.org/media/cke_uploads/2020/11/05/cedulas-enterradas-no-arizona.jpg,https://www.aosfatos.org/noticias/cedulas-enterradas-no-arizona-nao-estavam-preenchidas-e-foram-devolvidas-aos-eleitores/,FALSO
"
PARTIDO DEMOCRATA E IMPRENSA INTERROMPERAM CONTAGEM DE VOTOS NO MOMENTO QUE TRUMP VIROU O PLACAR E IRIA COMEMORAR A VITÓRIA. TRUMP ESTÁ VENCENDO NA PENSILVÂNIA E MAIS 4 ESTADOS CHAVES. BLOQUEARAM CONTAGEM PARA EVITAR DERROTA DO BIDEN. TRUMP FEZ MAIORIA NA CÂMARA E SENADO.
",,https://www.aosfatos.org/noticias/nem-democratas-nem-imprensa-interromperam-contagem-de-votos-nos-eua/,FALSO
"
Se isto não é fraude, eu não sei o que é. Do nada, foram computados 138.000 votos SOMENTE para Biden em Michigan, onde Trump vencia com boa margem. Deste lote de votos, nenhumzinho foi para qualquer outro candidato. Isso é impossível. Trump TEM DE judicializar Michigan.
",https://static.aosfatos.org/media/cke_uploads/2020/11/05/138-mil-votos-biden.jpg,https://www.aosfatos.org/noticias/e-falso-que-michigan-registrou-138-mil-votos-consecutivos-para-biden-e-nenhum-para-trump/,FALSO
"
Wisconsin foi pra recontagem. Inexplicavelmente tem mais votos computados do que eleitores registrados.
",,https://www.aosfatos.org/noticias/nao-e-verdade-que-estado-americano-de-wisconsin-tenha-mais-votos-que-eleitores/,FALSO
"
ESTADOS QUE PARALISARAM ILEGALMENTE A CONTAGEM
- WISCONSIN, 95% APURADAS: 49,1%% TRUMP x 49,4% JOE
- MICHIGAN. 82%: 51,5% TRUMP x 46,9% JOE
- PENSILVÂNIA. 64%: 55,8% TRUMP x 43,1% JOE
- CAROLINA DO NORTE. 94%: 50.1% TRUMP x 48,7% JOE
- GEÓRGIA: 94%: 50,5% TRUMP x 48,3% JOE
A SUPREMA CORTE AMERICANA PROÍBE EXPRESSAMENTE A COMPUTAÇÃO DE VOTOS APÓS O FECHAMENTO DOS COLÉGIOS ELEITORAIS. DEMOCRATAS ESTÃO TENTANDO FRAUDAR A ELEIÇÃO COM VOTOS EMPURRADOS VIA CORREIO, SABE LÁ DE ONDE, QUE CHEGARAM DEPOIS DO FECHAMENTO DO PLEITO. TRUMP TINHA ALERTADO!
",,https://www.aosfatos.org/noticias/e-falso-que-estados-americanos-paralisaram-ilegalmente-apuracao-de-votos-das-eleicoes/,FALSO
"
A FOX-News americana acaba de divulgar que, segundo levantamento e análise de dados, Donald Trump teria 322 votos, no Colégio Eleitoral, contra 216 de Joe Biden. Game over!
",https://static.aosfatos.org/media/cke_uploads/2020/11/03/pesquisa-fox-news.jpg,https://www.aosfatos.org/noticias/fox-news-nao-veiculou-pesquisa-que-indica-vitoria-de-trump-com-322-delegados/,FALSO
"
Observem o crucifixo que esse comunista usa. Não tem a imagem de Jesus com os braços abertos. Pelo contrário, tem a imagem de uma pessoa com os braços cruzados, à semelhança de um Faraó do antigo Egito. Ele também só usa sapato preto. Este é o falso Pastor, que prepara a vinda do Anti-cristo.
",https://static.aosfatos.org/media/cke_uploads/2020/11/03/crucifixo-papa-francisco.jpg,https://www.aosfatos.org/noticias/crucifixo-do-papa-nao-mostra-pessoa-de-bracos-cruzados-como-farao-egipcio/,FALSO
"
Sabem pq tudo está subindo?? Não tem mais resina plástica, polietileno matéria prima básica para indústria de plástico no mercado. Está tudo na mão dos Chineses. A China têm o monopólio da resina. Tudo que foi importado é dominado pela Braskem da Odebrecht. Em pouco tempo, uns 40 dias a indústria vai parar .
",,https://www.aosfatos.org/noticias/china-nao-monopoliza-resina-plastica-nem-comprou-safra-de-soja-do-brasil-ate-2022/,FALSO
"
A Anvisa tá com os mesmos diretores desde a época do PT.
",https://static.aosfatos.org/media/cke_uploads/2020/10/29/diretoria-da-anvisa-e-a-mesma-do-pt.jpg,https://www.aosfatos.org/noticias/diretores-da-anvisa-hoje-nao-sao-os-mesmos-dos-governos-do-pt/,FALSO
